Store Number,Store Name,Address,Latitude,Longitude
3284,"Peter England Peter England Store, Prozone Mall, Aurangabad","Prozone Mall, S.No.F26, Plot no.P/80, API Compound, Airport Road, MIDC Chikalthana, Aurangabad - 431 003.",19.877361,75.371780
3285,"Peter England Peter England Store, Nirala Bazaar, Aurangabad","No. 116, Tapadia City Center, Nirala Bazaar, Aurangabad - 431001.",19.880251,75.324638
3286,"Peter England Peter England Store, Aurangapura, Aurangabad","CTS No. 4880, GF, DP Road, Municipal No. 12-B/PG/87, New no. D0002079, Ward D, Aurangabad - 431001.",19.884693,75.328331
3334,"Peter England Peter England Store, Beed, MH","Sarda Capital, D.P. Road, Subhash Market, Beed, Maharashtra",18.991917,75.756447
3382,"Peter England Peter England Store, Chandrapur","Popat Building, Jatpura Gate , Main Road, Chandrapur - 442402 .",19.958584,79.295670
3404,"Peter England Peter England Store, Chiplun","Shop No. 14, Swami Narayan Complex, Near Sane Guruji Udyan, Shivaji Chowk, Chiplun",17.530472,73.515808
3472,"Peter England Peter England Store, Dhule, Maharashtra","PAROLA ROAD, DHULE",20.903360,74.777527
3485,"Peter England Peter England Store, Gadhinglaj","JP arcade, Near S.T stand, Main road, Gadhinglaj",16.222860,74.350060
3560,"Peter England Peter England Store, Ichalkaranji","Near bank of india,Shapur road, Janta bank chowk, Ichalkaranji",16.688972,74.463890
3589,"Peter England Peter England Store, Jalgaon","Shop Number. 199 ,Nr.Nath Plaza, MG Road, Navi Peth ,Jalgaon - 425001,Maharastra",21.015417,75.565193
4525,Peter England PETER ENGLAND,"Peter EnglandShop Number. 199 ,Nr.Nath Plaza, MG Road, Navi Peth ,Jalgaon - 425001",0.000000,0.000000
3612,"Peter England Peter England Store, Karad","No.6, Patel Market, Opp. Ahuja Patel, Shaniwar Peth, Karad - 415110.",17.286472,74.179810
3626,"Peter England Peter England Store, Rajarampuri, Kolhapur","1888 E, Omega Towers, Opp. Hotel Way Inn, rajarampuri, 9th Lane Main Road, Kolhapur - 416008.",16.693306,74.243668
3627,"Peter England Peter England Store, Kolhapur","1783, Rananavare Complex, , E-Ward, Opp. Hotel Castle, , 2nd Lane, Rajarampuri, , Kolhapur",16.697306,74.241859
3639,"Peter England Peter England Store, Kopergaon, Ahmednagar","Badade complex, Bank road, Kopergaon, Ahmednagar, Maharashtra",19.882000,74.476669
3655,"Peter England Peter England Store, Latur","Life Style ? I, Ausa Road, , Rajiv Gandhi Chowk, , Latur",18.383444,76.559944
3502,"Peter England Peter England Store, Colaba","11A,CUSROWBAUG , SHAHEED BHAGAT SINGH ROAD , COLABA , MUMBAI - 400 039",18.920082,72.829865
3503,"Peter England Peter England Store, Thakur Village, Kandivali East","EMP No 46, Shop No 107 , Thakur Village, Kandivali (E), , Mumbai 400 101",19.210388,72.873421
3504,"Peter England Peter England Store, Naupada, Thane W","17, ShivKripa Commercial centre, Opp. Canara Bank, Naupada, Thane (west), 400602",19.187668,72.972359
3505,"Peter England Peter England Store, Gokhle Road, Thane West","16,GAUTAM TOWER, , GOKHALE ROAD , THANE(W)-400602",19.187000,72.970642
3506,"Peter England Peter England Store, Dombivali East","SHOP NO 7,KASTURI PLAZA , MANPADA ROAD, , DOMBIVALI(E) , THANE -421201",19.215111,73.090530
3507,"Peter England Peter England Store, Vasai West","SHOP NO2,MAITRA VAIBHAV , NR. ST STAND , NAVGHAR ROAD,VASAI(W) , THANE -401202",19.383499,72.830025
3508,"Peter England Peter England Store, Ulhasnagar","AMIR APARTMENTS , SHOP # 1, GOL MAIDAN ROAD , ULHASNAGAR , MUMBAI .-421003",19.234917,73.160553
3509,"Peter England Peter England Store, Mira Road East","SHOP NO 25/26 BLDG NO B42/43, NEAR NEW INDIA BANK SECTOR-1, OPP.ICICI BANK MIRA ROAD [EAST] ,Mumbai 401107",19.281361,72.858887
3510,"Peter England Peter England Store, Little Wonder mall, Kharghar","Little Wonder Mall 1st Floor , Kharghar Near Station , New Mumbai-410210",19.029612,73.064941
3511,"Peter England Peter England Store, Vile Parle East, Mumbai","Ground Floor, So Lucky Corner, 54-MG Road, Vileparle East, Mumbai-400 057",19.099890,72.846001
3512,"Peter England Peter England Store, Sector 7, Airoli","No .11 Shivashankar Complex. Sector 7 Airoli, Navi Mumbai",19.147751,72.995361
3513,"Peter England Peter England Store, Mira Road East, Mumbai","SHOP NO. 9, NEW CHANDAN AVENUE,?NEXT TO OLD PETROL PUMP. MIRABHYANDER ?ROAD,MIRA ROAD EAST. Thane",19.281389,72.858917
3514,"Peter England Peter England Store, Thane West","Shop No.1,Maruti Bhavannear New English School,Ram Maruti Road,Thane (West)",19.190582,72.972557
3515,"Peter England Peter England Store, Nalasopara West","Swastick Mega City,Aster Apartment,Gala No. 20-21Ground Floor,Patenkar Park,nalasopara -West",19.420168,72.811081
3516,"Peter England Peter England Store, Bhabhola Rd, Mumbai","Shop no 6 opp. Krishna complex, Near macDonald Bhabhola Rd.",19.369223,72.818390
3517,"Peter England Peter England Store, Virar West, Mumbai","Viva supermarket pvt.ltd, Shop no. 3 , viva Gokul,Near Axis bank, Gokul Township Agashi Road, Virar (w.)",19.456362,72.792473
3608,"Peter England Peter England Store, Kandivali West","Sharda Bhavan, Station Road,Kandivali (W),Mumbai",19.187389,72.847664
3691,"Peter England Peter England Store, Andheri West, Mumbai","Shop no. 3, Spenta Mansion, S.V.Road, Off. Cama Road, Andheri (W), Mumbai - 400 059.",19.119722,72.847778
3692,"Peter England Peter England Store, Lokhandwala, Mumbai","Sunny Side, Shop No. 10, Lokhandwala Complex, Opp. BreadKraft, Andheri(W), Mumbai - 400053.",19.194778,72.876831
3693,"Peter England Peter England Store, Housing Society, Panvel","Shop NO.1, SAI HARSH, Plot NO. 125, Middle Class, Housing Society, Near Durga Mata Mandir, Opp:Telephone Exchange, Old Panvel - 410 206.",18.990473,73.104195
3694,"Peter England Peter England Store, Raghuleela Arcarde, Navi Mumbai","Shop No-5, Raghuleela Arcade, Opp.Vashi Railway Station, Sector No.30, Navi Mumbai - 400064.",19.063972,72.996887
3695,"Peter England Peter England Store, Nerul, Mumbai","Shop No. 9 & 10, Krishna Kamal Co-operative Housing Society Ltd, Plot no. 111/H, Sector 21, Nerul, Navi Mumbai Taluk - 400 602",19.030443,73.018608
3696,"Peter England Peter England Store, Seawoods, Mumbai","Shop no. 7 & no.8, Shreeji Seva, Plot no. 42, Sector 42, Seawood, Navi, Mumbai-400706",19.018557,73.017670
3697,"Peter England Peter England Store, R City Mall, Mumbai","Unit number F-16, FF, R City, LBS Marg, Ghatkopar, Mumbai - 400086.",19.099806,72.915810
3698,"Peter England Peter England Store, Infinity Mall Malad","Store no.133, First Floor, Infinity Mall, Malad, Mumbai - 400 064.",19.186806,72.848862
3699,"Peter England Peter England Store, Borivali, Mumbai","Unit No.9, Mayfair 14, Tulsi Baug, Plot # 17A, TPS # 1, Ramdas Sutrale Marg, Of Chandavarkar Road, Borivali (WEST), Mumbai - 400 092.",19.232279,72.853668
3700,"Peter England Peter England Store, Growel Mall, Mumbai","F 08 (1st Flooor), Growel 101,Kandivali (East) Mumbai - 400078",19.203112,72.859612
3702,"Peter England Peter England Store, Shimpoli Road, Borivali, Mumbai","# 12, Shimpoli Road, Borivalli, Mumbai - 400092.",19.220888,72.841415
3703,"Peter England Peter England Store, Viva City Mall, Thane, Mumbai","FF-20, Viva City Mall, Voltas Compound, Pokhran Road No. 2, Subhash Nagar, Thane(W) - 400610.",19.208944,72.971336
3704,"Peter England Peter England Store, Hirachand Road, Ghatkophar, Mumbai","Shop No. 4, Chandra Pushpa Building, Opp. New Post Office, Hirachand Desai Road, Ghatkopar (west), Mumbai - 400086",19.086861,72.907829
3705,"Peter England Peter England Store, Chembur","Shop No. 7, 7A & 8, Gr Flr & 1st Flr, 19th Road, Chembur(E), Mumbai - 400071.",19.060749,72.898582
3706,"Peter England Peter England Store, Fort, Mumbai","SHOP NO GO 2-B GROUND & MEZZANINE FLOOR, Prospect Chambers Fort, Mumbai - 400001.",18.934361,72.832642
3707,"Peter England Peter England Store, Vashi Sec 17, MUMBAI","Plot no. 47, Gagangiri Societ, Sector 17, Vashi, Navi Mumbai - 400705.",19.071890,73.000580
3708,"Peter England Peter England Store, Maxus Mall, Bhayander West","shop no.G-21,Maxus Mall, Old Survey no.677,New no.278, Hissa no.7A,7B7C, 4&5,Bhyander West, Thane 411 101",15.525917,73.827332
3710,"Peter England Peter England Store, Grand Central Mall, Seawoods, Mumbai","Shop no – 25 & 26 , Grand Central Mall, Plot No R-1, Sector – 40, Seawoods Railway Station, Navi Mumbai – 400706.",19.021639,73.018387
4621,Peter England PETER ENGLAND,"Unit no. G-57, Ground Floor, LBS Marg, Kurla West, Phoenix Market City Mall Kurla, Mumbai - 400070",19.086300,72.888802
3723,"Peter England Peter England Store, Empress City Malll, Nagpur","Shop No.116, Empress City Mall, Walker Road, Nagpur - 440 018.",21.148193,79.092636
3724,"Peter England Peter England Store, Rokde Lifestyle","1238,'Rokde Sadan', Bhavsar square, Beside hotel indiasun, Central avenue road, Gandhibagh, Nagpur - 440002",21.150723,79.106247
3725,"Peter England Peter England Store, Uthkhana Road, Nagpur","212, Utkhana Road , Near Medical Square, Nagpur - 440002 .",21.134361,79.100502
3726,"Peter England Peter England Store, Sadar, Nagpur","Residency Road , Sadar , Nagpur - 440001",21.163860,79.079803
3727,"Peter England Peter England Store, Ashok Chowk, Nagpur","Ashok Chowk, Padole Corner, Great Nag Road, Nagpur-440009",21.136333,79.102501
3728,"Peter England Peter England Store, Sitabuldi, Nagpur","RJ retail - Sitabuldi, Opp Buty Building, Main road, Sitabuldi, Nagpur-",21.147751,79.084274
3731,"Peter England Peter England Store, Phavde complex, Nanded","Shop no. 5,6 pawde complex,opp lokmat office shivaji nagar, Nanded",19.163694,77.305359
3732,"Peter England Peter England Store, Vazirbad, Nanded","G-6, G-7, Anant Shri Sankul, Mahavir Chowk, Vazirabad, Nanded",19.167862,77.326691
3737,"Peter England Peter England Store, Archit Arcade, College Road, Nashik","Shop No.3 to 5, Archit Arcade,S.No.724/2/1, Plot No.1, Final Plot # 481, Nasik - TPS II, College Road, Nasik - 422 005.",20.006056,73.762917
3738,"Peter England Peter England Store, City Centre Mall, Nashik","Ground Floor - 16, City Centre Mall Nashik p. Ltd, Lawate Nagar, Unt Wadi, Nasik - 422 002.",19.990499,73.761696
3739,"Peter England Peter England Store, Sector 4, Panvel, New Mumbai","PETER ENGLAND SHOP NO.9, KALPATRU CO OP HSC LTD, NEAR DOMINOS SECTOR NO 4. PLOT NO 230 NEW PANVEL 401206",19.002472,73.117195
3740,"Peter England Peter England Store, Koperkirane, Sector 18, Navi Mumbai","Shop no 2 Plot No. 77 Shubham Building, Sector 18 Koperkirane",19.009501,73.036079
3756,"Peter England Peter England Store, Pandharpur","4529/4,Gold Palace, Station Road, Pandharpur",17.674583,75.323723
482,Peter England PE Mainline MISSION STREET,"NO-199 , MISSION ST , PONDICHERRY - 605 001 .",11.935100,79.831100
2348,"Peter England PEM-Korum Mall, Thane","F-18,Korum Mall, Mangal Pandey Road, Samata Nagar,Thane West, Thane 400601",19.203005,72.965157
3709,"Peter England Peter England Store, Korum Mall, Thane","F-18,Korum Mall, Mangal Pandey Road, Samata Nagar,Thane West, Thane 400 602",19.203138,72.965332
3775,"Peter England Peter England Store, Annasalai, Pondicherry","No. 62, Annasalai, Pondicherry - 605001.",11.933750,79.824471
3776,"Peter England Peter England Store, Aundh, Pune","Business Avenue, Sanghvi Nagar, Opp. Sony World, Aundh, Pune - 411 007.",18.560722,73.812279
3777,"Peter England Peter England Store, Shagun, Pune","# 586, Sadashiv Peth, Maharaj Smriti, Umbriya Ganapati Chowk, Pune - 411030",18.505056,73.841972
3778,"Peter England Peter England Store, Chichwad, Pune","Gold Craft Building, Shop No. 5, 6, 7 & 8, Near Chaphekar Chowk, Chinchwad, Pune - 411 033.",18.645918,73.800720
3779,"Peter England Peter England Store, Kothrud, Pune","Sapna Co-Op Housing Society, Mayur Colony, Karve Road, Kothrud, Pune - 411029.",18.495611,73.811028
3780,"Peter England Peter England Store, Singhad Road, Pune","Shop no. 3 & 4, Parinay Mangal Karyalay Building, Sr. No.33, Near Kaka Halwai, Manikbaug, Sinhgad Road, Vadgaon Budruk, Pune-411051.",18.473557,73.821526
3781,"Peter England Peter England Store, Sai Chowk Pimpri, Pune","GF, Shop No. 1/6/7 Sai Chowk, Opp New Vishandas Sweet Mart, Pimpri, Pune - 411 017.",18.610332,73.788971
3782,"Peter England Peter England Store, Pheonix Mall, Pune","F-59, Survey no. 207, Behind Baker Guage, Next to Tyco Electronics, Viman Nagar, Phoenix Market City, Pune - 411 014.",18.561443,73.917221
3783,"Peter England Peter England Store, Amanora Park, Pune","EB-FF-9, Town Center, Amanora Park Township Hadapsar, Taluka Haveli, Pune - 411 028.",18.518557,73.935059
3784,"Peter England Peter England Store, JM Road, Pune","CTS No. 1206/B-19, CIFCO Centre, J.M.Road, Pune - 411004.",18.519138,73.845032
3785,"Peter England Peter England Store, Tilak Road, Pune","No.1,2 & 3, Ground Floor, Shivnandan Co-op Housing Society, Sadashiv Peth, Tal, Pune - 411030",18.509390,73.847778
3786,"Peter England Peter England Store, Laxmi Road, Pune","#691, Narayan Peth, Opp.Nu MA VI School, Appa Balwant Chowk, Pune - 411030.",18.515833,73.853722
3787,"Peter England Peter England Store, Baner, Pune","Commercial Shop Number - 1,2, & 3 and Office No.03 , Tamhane Complex , Survey No.183 , Near Shivsagar Hotel ,Opposite Dhanvantari Hospital Baner Road, Baner, Pune - 411045",18.559084,73.790916
3788,"Peter England Peter England Store, Paud Road, Kothrud, Pune","Shankar Bhawan, 128/1-A, Opposite PNG Showroom, Paud Road, Kothrud - 411038.",18.510834,73.818611
3789,"Peter England Peter England Store, Camp, Pune","#311,M.G.Road, opp. Karachi Sweet Mart, Camp, Pune 411001",18.516277,73.879059
3790,"Peter England Peter England Store, Nitesh Mall, Pune","Nitesh Mall, Survey no.37, Hissa No.4, Village Mouje, Gorpadi Taluka, Pune 411001",18.538111,73.907501
3791,"Peter England Peter England Store, Bhudwar pet, Pune","6-Budhawar Peth , Nagarkar Talim Chowk , United Western Bank Bldg , Pune - 2",18.514389,73.853806
3792,"Peter England Peter England Store, Tapasvi Plaza, Pune","Shop No. 47/50 , Tapasvi Plaza, , Akurdi Chowk , Mum-Pune Rd. , Pune - 19",18.649000,73.786858
3793,"Peter England Peter England Store, Jangli Maharaj Road, Pune","Opp-Hotel Khyber, Jangli Maharaj Road , Pune - 411004",18.519138,73.845032
3794,"Peter England Peter England Store, Fatima Nagar, Pune","Shop No. 10 , Fun & Shop , Near Big Bazaar , Fatima Nagar , Pune - 411013",18.505722,73.901337
3795,"Peter England Peter England Store, Rajguru Nagar, Pune","Shop No. 18 , Aryan Capital , Taluka Khed , Rajgurunagar , Pune - 410505",18.854973,73.883141
3796,"Peter England Peter England Store, Pimpri","Shop no.5, Seller, Jewel of Pimpri, opp Finolex, Pimpri, Pune - 411018 .",18.628389,73.803024
3797,"Peter England Peter England Store, Dehu Road, Pune","SR No 168, Dwarka Building, Old Bombay-Pune Highway Road, Dehu Road",18.649000,73.786919
4589,Peter England Peter England,"Shop no – 14, 1st Floor,CTS No – 403/A, SB Road, Sivajinagar,Pune – 411016",0.000000,0.000000
4595,Peter England PETER ENGLAND,"""Pavillion Mall (ICC MALL),1st floor,Shop No-14,Shivaji Nagar,SB road,Pune-411016. PH NO-020-66421166""",18.533800,73.829803
3813,"Peter England Peter England Store, Ratnagiri","Shop no.1/2,Sankeshwar Arcade, near Athvada Bazzar , Ratanagiri",16.992611,73.293282
3830,"Peter England Peter England Store, Sangamner","Shop No. 1031, Old no. 1/1277, Main Road, Opp. Nagar Urban Bank, Sangamner - 422605",19.569082,74.208054
3831,"Peter England Peter England Store, Ram Mandir, Sangli","No. 7 to 11, GF Shreeram Plaza, Ram Mandir Corner, Opp. Ram Mandir, Sangli - 416416.",16.856611,74.574333
3832,"Peter England Peter England Store, Rajwada chowk, Sangli","Rajwada Chowk, Sangli, Maharashtra- 416416",16.856611,74.574333
3833,"Peter England Peter England Store, Guruwarpeth, Satara","# 403, Guruwar Peth, Sangle Sadan, Satara - 415 002",17.683722,73.996498
3850,"Peter England Peter England Store, City Corner, Solapur","Shop no. 14/15, City Corner, Ground Floor, Survey no. 8493 C/D, Saraswati Chowk, Opp. Sanket Hotel, Solapur - 413 001.",17.670305,75.901779
3968,Peter England Peter England,"Shop no.11,12 21 & 22 Ground Floor Sun Soman Square,Agra Road Kalyan West Thane - 421301",19.244341,73.128922
3905,"Peter England Peter England Store, Yavatmal","Chandralok,?Chintamani complex,New main line,?Indira Gandhi market",20.391972,78.132385
3561,"Peter England Peter England Store, Imphal","Poana Bazar, Imphal-795001",24.804832,93.934669
3473,"Peter England Peter England Store, Dimapur","Church Road, Dimapur-797112",25.908028,93.721420
3281,"Peter England Peter England Store, Angul","New Daily Market Road, Central Lodge Building, Angul, 759122",20.837584,85.093193
3290,"Peter England Peter England Store, Balasore","Motiganj Bazar, Balasore , Odisha - 756003",21.492167,86.941170
3288,"Peter England Peter England Store, Baharampur","134,B.B.SEN ROAD,OPP. CENTRAL CO-OPERATIVE BANK-742101",24.106806,88.250191
3339,"Peter England Peter England Store, Berhampur","City Mall,Opp: telephone Bhawan,Berhampur,pin : 751007",19.310612,84.791557
3340,"Peter England Peter England Store, Bhadrak","Thana Chowk, Bhadrak-756100",21.063028,86.505554
3348,"Peter England Peter England Store, Bhawanipatna","Peter England Store, Mahavir Para, Satyam Cinema Hall Road",19.907444,83.164139
3356,"Peter England Peter England, Ashok Nagar, Bhubaneswar","47, Ashoknagar, Janpath, Bhubaneswar, 751009",20.265444,85.839943
3357,"Peter England Peter England, Pal Height Mall, Bhubaneswar","Pal Height Mall, Jaydev Vihar, Bhubaneshwar, 751013",20.298500,85.823112
3358,"Peter England Peter England Store, Forum Mart, Bhubaneswar","Forum Mart, 89-Kharvel Nagar,Unit:03 Bhubaneswar, 751001",20.278334,85.845612
3359,"Peter England Peter England Store, Kesari Mall, Bhubaneswar","Keshri Mall, Western Market Building, Bhubaneswar, 751003",20.266027,85.832420
3360,"Peter England Peter England Store, Domana Sqaure, Bhubaneswar","Royal Tower ,Damana Square, Bhubaneswar-751016",20.265444,85.839973
4549,Peter England PETER ENGLAND,"Shop No-141/142, 1st floor,Esplanade one mall,rasulgarh chowk, bhubaneswar odisha-751010",0.000000,0.000000
3416,"Peter England Peter England Store, Buxi Bazar, Cuttack","Buxi Bazar, Cuttack, 753001",20.462528,85.883003
3417,"Peter England Peter England Store, Mangalabagh, Cuttack","Mangalabagh, Cuttack, 753003",20.477417,85.881081
3418,"Peter England Peter England Store, Dolmundi, Cuttack","Krishna Arcade, Dolmundi, Cuttack, 753001",20.462473,85.883194
3586,"Peter England Peter England Store, Jajpur Road, Odisha","Near Canara Bank, Bank Street, Jajpur Road(Odisha)",20.949057,86.133194
3597,"Peter England Peter England Store, Jatani, Odisha","Main Road, Opp. Punjab National Bank, Jatani-752050",20.160139,85.704414
3600,"Peter England Peter England Store, Shree Complex, Jharasuguda","Ground Floor, Shree Complex, Main Road, Jharsuguda-768201",21.858360,84.015999
3621,"Peter England Peter England Store, Kendujhar, Odisha","Peter England Store, Gandhi Chack, Keonjhar(Odisha)",20.837584,85.093193
3798,"Peter England Peter England Store, Puri","Balagandi Square-Grand Road, Puri-752001",19.812639,85.829170
3804,"Peter England Peter England Store, Raj Khariar , Odisha","Peter England Store, Besides SBI Azad Chowk Branch, Raj Khariar, Nuapada",20.281528,82.772278
3814,"Peter England Peter England Store, Raurkela","Konark Handloom, Peter England Showroom, Udit nagar, Rourkela-769 012",22.226667,84.843887
3815,"Peter England Peter England Store, Raurkela, Odisha","Peter England Store,?W/4,NAC Market, Sector-2, Rourkela ? 769006, Odisha",22.225332,84.859222
3828,"Peter England Peter England Store, Sambalpur","V.S.S Marg ,Sambalpur, 768001",21.475000,83.965973
3829,"Peter England Peter England Store, Sambalpur","PE ShowRoom-Shop No-7, 1st Floor,City Central Mall, Fram Road,Sambalpur-768002",21.475027,83.965973
3859,"Peter England Peter England Store, Talcher, Odisha","Hata Tota, Talcher",20.946890,85.217781
482,Peter England PE Mainline MISSION STREET,"NO-199 , MISSION ST , PONDICHERRY - 605 001 .",11.935100,79.831100
2348,"Peter England PEM-Korum Mall, Thane","F-18,Korum Mall, Mangal Pandey Road, Samata Nagar,Thane West, Thane 400601",19.203005,72.965157
3709,"Peter England Peter England Store, Korum Mall, Thane","F-18,Korum Mall, Mangal Pandey Road, Samata Nagar,Thane West, Thane 400 602",19.203138,72.965332
3775,"Peter England Peter England Store, Annasalai, Pondicherry","No. 62, Annasalai, Pondicherry - 605001.",11.933750,79.824471
3278,"Peter England Peter England Store, Trillium Mall, Amritsar","Shop No.9, 1st Floor, Wing A, Trillium Mall, C-4, Circular Road, Basant Avenue, Amritsar - 143001",31.646723,74.887032
3327,"Peter England Peter England Store, Mandir Market, Barnala, Punjab","Sai Creations, Mandir Market, Barnala-148101",30.372807,75.546806
3333,"Peter England Peter England Store, Batala, Punjab","Opposite Eat well Bakery, SitinDine Building, Samadh Road, Batala - 143505",31.816389,75.206139
3344,"Peter England Peter England Store, The Mall Road, Bathinda","Shop No. 2090 A, The Mall Road, Bhatinda - 151 001.",30.211000,74.945473
3345,"Peter England Peter England Store, Mittal City Mall, Bhatinda","Shop # G 10, 11 and 12, Mittal City Mall,Goniana Road, Near Rose Garden, Bhatinda - 151 001",30.230417,74.935585
3378,"Peter England Peter England Store, Sector 17C, Chandigarh","SCO 74, Sector 17C, Chandigarh - 160 017.",30.739750,76.782692
3379,"Peter England Peter England Generation, Elante Mall, Chandigarh","No.178-178A, Chandigarh Industrial Area, Business Park, Phase - I, Chandigarh - 160002.",30.705334,76.801613
3380,"Peter England Peter England Store, Sec 17, Chandigarh","SCO No. 33, Ground Floor, Sector 17-E, Chandigarh - 160017.",30.738333,76.782143
3381,"Peter England Peter England Store, Kaithal, Chandigarh","Grownd Floor, #90 Pehowa Chowk, Gobind Nagar, Karnal Road, Kaithal 136027",19.301916,72.850250
3480,"Peter England Peter England Store, Faridkot, Punjab","#7,Near shri Nav Durga Mandir,Opp. Medical Hospital,Faridkot-147001",30.682556,74.750473
3483,"Peter England Peter England Store, Model Town, Firozpur","No. 28, Model Town, Malwal Road, Ferozpur - 152002",30.944971,74.628059
3522,"Peter England Peter England Store, Library Road, Gurdaspur","Shop No. 506/16, Library Road, Gurdaspur - 143521",32.033306,75.400002
3534,"Peter England Peter England Store, Hamirpur, Punjab","New Fashion Point,Gandhi Chowk,Hamirpur-177001",31.689362,76.519638
3544,"Peter England Peter England Store, Hoshiarpur, Punjab","Karman Enterprises, Beside Nice computers, Mall road, near shimla pahari , Hoshiarpur, Pin code: 146001",31.525749,75.921585
3587,"Peter England Peter England Store, Kharbanda Shopping Complex, Jalandhar","KHARBANDA SHOPPING COMPLEX, Lajpat Nagar Mkt, Jalandhar-144001",31.287861,75.664803
3588,"Peter England Peter England Store, Centrum Jyothi Mall, Jalandhar","CENTRUM JYOTI MALL,JYOTI CHOWK,JALANDHAR - 144001",31.325972,75.575386
3665,"Peter England Peter England Store, West End Mall, Ludhiana","Shop No. LG 12, The West End Mall, Ferozpur Road, Ludhiana No.B-22, Phase 2, Ludhiana - 141010.",30.904388,75.901726
3686,"Peter England Peter England Store, Moga, Punjab","VINAYAK EXCLUSIVE Partap Road, Moga-142001",30.817472,75.168503
3687,"Peter England Peter England Store, North Country Mall, Mohali","UGF 32,1st Floor North Country Mall, Mohali Kharar Road, NH21, Mohali - 140307",30.704666,76.718636
3688,"Peter England Peter England Store, Mohali","In Fashion, SCO 79 Phase 7, Mohali-160055",30.704193,76.726196
3734,"Peter England Peter England Store, Nangal, Punjab","Cabin No. 13, Main Market, Nangal",31.381111,76.383331
3741,"Peter England Peter England Store, Nawanshaher","Railway Road, Near Parking, Nawanshaher",31.125999,76.116364
3759,"Peter England Peter England Store, Tehran Complex, Pathankot","Trehan Complex, Pir Baba Chowk, Dhangu Road,Pathankot-145001",32.270195,75.652222
3760,"Peter England Peter England Store, Omaxe Mall, Patiala","Ground Floor,Homegaurd Office site,Opp Kali Mata Mandir,Omaxe Mall Road,Patiala -147001",30.337807,76.394501
3761,"Peter England Peter England Store, Bhupindra road, Patiala","Bhupindra Road, Opp Caf? Coffee Day, Pataiala-147001",30.345528,76.377251
3265,"Peter England Peter England Store, Saral, Ajmer","Saral, Near patel Stadium, Jaipur Road, Ajmer",26.466778,74.638580
3266,"Peter England Peter England Store, CityU Square mall, Ajmer","SHOP NO 3, GROUND FLOOR, CITYU SQUARE MALL, NEAR RAJEEV CIRCLE, PANCHSHEEL",26.514750,74.634003
3274,"Peter England Peter England Store, Alwar, Rajasthan","93-94 Jai Complex Road No.2, Alwar",27.569000,76.608330
3349,"Peter England Peter England Store, Capital Mall, Bhiwadi","Capital Mall, Bhiwadi",28.201139,76.847832
3350,"Peter England Peter England Store, City Center Mall, Bhiwani","Shop No. 9a & 8d, City Center Mall,Court Road Near Huda Park,Bhiwani-127021",28.816305,76.141136
3365,"Peter England Peter England Store, ShahdulGanj , Bikaner","#19, Panchsati Circle, ShahdulGanj , Bikaner",28.010221,73.333359
3405,"Peter England Peter England Store, Chirawa, Rajasthan","Near SBI bank, Pilani Road, Chirawa",28.243639,75.651726
3407,"Peter England Peter England Store, Chittoor","Hno: 18-971,Prakasham High Road,ChittoorPh:- 0852-233568",13.217556,79.100830
3408,"Peter England Peter England Store, Chittorgarh, Rajasthan","16-17, Kailash Nagar, Maharana Pratap Setu Marg Chittorgarh",24.878721,74.622643
3487,"Peter England Peter England Store, Sector 22, Gandhinagar","699, Main Shopping Center,Opp. Post Office, Sector-22, Gandhinagar",23.196020,72.633324
3488,"Peter England Peter England Store, Gole Bazaar, Ganganagar","6 Public Park, Gole Bazaar, Ganganagar",29.929693,73.871582
3489,"Peter England Peter England Store, Ganganagar, Rajasthan","Sukhadia Circle, Goshala Road, Ganganagar",29.903973,73.876419
3536,"Peter England Peter England Store, Hanumangarh","Rajeev Chowk, Hanupan Garh Jn.",28.631779,77.220886
3249,"Peter England Peter England Store, Prestige Tower, Jaipur","G3, Prestige Tower, Amrapali Circle, Vaishali Nagar, Jaipur",26.911472,75.745140
3573,"Peter England Peter England Generation, Tonk Road, Jaipur","No. 4 & 5, Kailash Complex, Tonk Road, Jaipur - 302018.",26.888250,75.803024
3574,"Peter England Peter England Store, Tonk Road, Jaipur","G-2 Mile Stone, Complex, Gandhi nagar more, Tonk Road, Jaipur",26.887083,75.802940
3575,"Peter England Peter England Store, Sanganer, Jaipur","Pratap Plaza, Sanganer, Jaipur",26.802305,75.808746
3576,"Peter England Peter England Store, Malviya Nagar, Jaipur","Gaurav Tower, Malviya Nagar, Jaipur",26.855612,75.806808
3577,"Peter England Peter England Store, Mansarover, Jaipur","56/6 Rajat Path Madhyam Marg, Mansarover, Jaipur",26.863972,75.758858
3578,"Peter England Peter England Store, Pink Square Mall, Jaipur","Shop No. 140 Pink Square mall Janta Colony Govind marg, Raja Park Jaipur",26.896917,75.826141
3579,"Peter England Peter England Store, Vidhyadhar nagar, Jaipur","Central spine, Vidhyadhar nagar ( opposite national handloom), Jaipur",26.961027,75.779419
3580,"Peter England Peter England Store, Jaipur","DCM Bus Stand, Ajmer Road, Jaipur",26.892721,75.745308
3581,"Peter England Peter England Store, Triton Mall, Jaipur","G11,TRITON MALL, NEAR JHOTAWARA FLYOVER, JAIPUR",26.941584,75.770554
3582,"Peter England Peter England Store, MI Road, Jaipur","SHOP NO 125, OPP: TANISHQ, NEAR PANCH BATTI, M.I. ROAD, JAIPUR",26.916279,75.808418
